1.625513200557667494e+09,2.828405797481536865e-01,-1.097875088453292847e-01,5.286165971977825784e+00,5.819999999999999618e-01
1.625513200573167324e+09,2.828175723552703857e-01,-1.097893342375755310e-01,5.285347848890952882e+00,5.817499999999999893e-01
1.625513200588281631e+09,2.828123271465301514e-01,-1.097963675856590271e-01,5.282620771934712245e+00,5.845000000000000195e-01
1.625513200603881121e+09,2.828221619129180908e-01,-1.097927168011665344e-01,5.299255941367783329e+00,5.817499999999999893e-01
1.625513200619547129e+09,2.828212082386016846e-01,-1.097908392548561096e-01,5.296801572107166400e+00,5.817499999999999893e-01
1.625513200635207415e+09,2.828231751918792725e-01,-1.097910031676292419e-01,5.296801572107166400e+00,5.817499999999999893e-01
1.625513200650811911e+09,2.828153371810913086e-01,-1.098024547100067139e-01,5.291347418194683350e+00,5.807499999999999885e-01
1.625513200666546345e+09,2.828362882137298584e-01,-1.097689121961593628e-01,5.301710310628400258e+00,5.825000000000000178e-01
1.625513200666546345e+09,2.828362882137298584e-01,-1.097689121961593628e-01,5.275257664152861459e+00,5.892500000000000515e-01
1.625513200682202339e+09,2.828108072280883789e-01,-1.098041459918022156e-01,5.289711172020939323e+00,5.822500000000000453e-01
1.625513200697878361e+09,2.827996909618377686e-01,-1.097897738218307495e-01,5.301437602932775661e+00,5.825000000000000178e-01
1.625513200697878361e+09,2.827996909618377686e-01,-1.097897738218307495e-01,5.277439325717853791e+00,5.887499999999999956e-01
1.625513200713520527e+09,2.828814089298248291e-01,-1.097791120409965515e-01,5.296801572107166400e+00,5.817499999999999893e-01
1.625513200729346514e+09,2.828163206577301025e-01,-1.097856760025024414e-01,5.283711602717208855e+00,5.827499999999999902e-01
1.625513200744717836e+09,2.828006446361541748e-01,-1.097950264811515808e-01,5.298165110585286719e+00,5.812500000000000444e-01
1.625513200760546446e+09,2.828186750411987305e-01,-1.097891330718994141e-01,5.295710741324669790e+00,5.817499999999999893e-01
1.625513200775514126e+09,2.827837169170379639e-01,-1.097848415374755859e-01,5.295165325933421485e+00,5.817499999999999893e-01
1.625513200791018248e+09,2.828754186630249023e-01,-1.097815632820129395e-01,5.290802002803435933e+00,5.807499999999999885e-01
1.625513200806158543e+09,2.827931046485900879e-01,-1.097959429025650024e-01,5.296801572107166400e+00,5.812500000000000444e-01
1.625513200821744919e+09,2.828095853328704834e-01,-1.098083183169364929e-01,5.295710741324669790e+00,5.817499999999999893e-01
1.625513200837451220e+09,2.827760279178619385e-01,-1.100222691893577576e-01,5.292983664368428265e+00,5.809999999999999609e-01
1.625513200853109360e+09,2.827513217926025391e-01,-1.118965819478034973e-01,5.289711172020939323e+00,5.817499999999999893e-01
1.625513200868775129e+09,2.851599454879760742e-01,-1.248651444911956787e-01,5.306619049149634115e+00,5.785000000000000142e-01
1.625513200868775129e+09,2.851599454879760742e-01,-1.248651444911956787e-01,5.285620556586577479e+00,5.837499999999999911e-01
1.625513200884455681e+09,2.862068712711334229e-01,-1.300704628229141235e-01,5.299528649063407038e+00,5.702500000000000346e-01
1.625513200900011539e+09,2.877684831619262695e-01,-1.425430178642272949e-01,5.297074279802790109e+00,5.639999999999999458e-01
1.625513200915770531e+09,2.892649173736572266e-01,-1.489901691675186157e-01,5.317527356974598440e+00,5.497499999999999609e-01
1.625513200931454659e+09,2.891100049018859863e-01,-1.546172350645065308e-01,5.323254218582705199e+00,5.447499999999999565e-01
1.625513200947091341e+09,2.893457710742950439e-01,-1.629406809806823730e-01,5.329526495582059376e+00,5.404999999999999805e-01
1.625513200962711811e+09,2.895358204841613770e-01,-1.724065393209457397e-01,5.347252495797627070e+00,5.312500000000000000e-01
1.625513200962711811e+09,2.895358204841613770e-01,-1.724065393209457397e-01,5.325435880147698420e+00,5.392500000000000071e-01
1.625513200978708029e+09,2.900395691394805908e-01,-1.900769323110580444e-01,5.351070403536364317e+00,5.237500000000000488e-01
1.625513200993708611e+09,2.897311151027679443e-01,-1.979605555534362793e-01,5.352706649710109232e+00,5.144999999999999574e-01
1.625513201008676052e+09,2.880531251430511475e-01,-2.140104174613952637e-01,5.380795542359392947e+00,5.050000000000000044e-01
1.625513201024633646e+09,2.869577109813690186e-01,-2.262779772281646729e-01,5.404521111878691109e+00,4.992500000000000271e-01
1.625513201024633646e+09,2.869577109813690186e-01,-2.262779772281646729e-01,5.382431788533137862e+00,5.014999999999999458e-01
1.625513201039381504e+09,2.854164242744445801e-01,-2.399424314498901367e-01,5.441882066179195121e+00,4.814999999999999836e-01
1.625513201039381504e+09,2.854164242744445801e-01,-2.399424314498901367e-01,5.420338158224889291e+00,4.812500000000000111e-01
1.625513201054339409e+09,2.846857905387878418e-01,-2.468289136886596680e-01,5.459335358699138219e+00,4.732500000000000040e-01
1.625513201054339409e+09,2.846857905387878418e-01,-2.468289136886596680e-01,5.436973327657960375e+00,4.754999999999999782e-01
1.625513201070296526e+09,2.842958569526672363e-01,-2.515549063682556152e-01,5.451154127830414531e+00,4.712500000000000022e-01
1.625513201070296526e+09,2.842958569526672363e-01,-2.515549063682556152e-01,5.428246681397989271e+00,4.807500000000000107e-01
1.625513201086253881e+09,2.823622226715087891e-01,-2.629524767398834229e-01,5.474061574262839791e+00,4.672499999999999987e-01
1.625513201086253881e+09,2.823622226715087891e-01,-2.629524767398834229e-01,5.446790804700428978e+00,4.640000000000000235e-01
1.625513201102212906e+09,2.814604043960571289e-01,-2.713714540004730225e-01,5.466425758785365296e+00,4.592499999999999916e-01
1.625513201118155479e+09,2.807625532150268555e-01,-2.804805040359497070e-01,5.490151328304662570e+00,4.542499999999999871e-01
1.625513201134126663e+09,2.807282507419586182e-01,-2.851101756095886230e-01,5.507331913128981959e+00,4.517499999999999849e-01
1.625513201134126663e+09,2.807282507419586182e-01,-2.851101756095886230e-01,5.484969882087805004e+00,4.547499999999999876e-01
1.625513201150505304e+09,2.804185450077056885e-01,-2.898319065570831299e-01,5.507331913128981959e+00,4.480000000000000093e-01
1.625513201166266203e+09,2.805044651031494141e-01,-2.972977757453918457e-01,5.528330405692038596e+00,4.427499999999999769e-01
1.625513201166266203e+09,2.805044651031494141e-01,-2.972977757453918457e-01,5.507604620824606556e+00,4.470000000000000084e-01
1.625513201181924105e+09,2.807846963405609131e-01,-3.048161268234252930e-01,5.549601605950719829e+00,4.359999999999999987e-01
1.625513201181924105e+09,2.807846963405609131e-01,-3.048161268234252930e-01,5.525876036431421667e+00,4.364999999999999991e-01
1.625513201197506666e+09,2.808935940265655518e-01,-3.103374242782592773e-01,5.549601605950719829e+00,4.324999999999999956e-01
1.625513201197506666e+09,2.808935940265655518e-01,-3.103374242782592773e-01,5.523694374866429335e+00,4.369999999999999996e-01
1.625513201213012218e+09,2.812660634517669678e-01,-3.165133595466613770e-01,5.554510344471953687e+00,4.267500000000000182e-01
1.625513201228574514e+09,2.813888192176818848e-01,-3.218195140361785889e-01,5.554237636776329978e+00,4.259999999999999898e-01
1.625513201244683981e+09,2.809562683105468750e-01,-3.267387747764587402e-01,5.579599452469372167e+00,4.234999999999999876e-01
1.625513201244683981e+09,2.809562683105468750e-01,-3.267387747764587402e-01,5.558055544515067226e+00,4.237500000000000155e-01
1.625513201260389328e+09,2.811714410781860352e-01,-3.356542289257049561e-01,5.579872160164996764e+00,4.167500000000000093e-01
1.625513201260389328e+09,2.811714410781860352e-01,-3.356542289257049561e-01,5.560782621471308751e+00,4.279999999999999916e-01
1.625513201275360823e+09,2.808695435523986816e-01,-3.422987461090087891e-01,5.588053391033719564e+00,4.142500000000000071e-01
1.625513201290057182e+09,2.800923287868499756e-01,-3.580083549022674561e-01,5.615324160596131264e+00,4.052499999999999991e-01
1.625513201306263447e+09,2.803840935230255127e-01,-3.670643270015716553e-01,5.629777668464209128e+00,3.995000000000000218e-01
1.625513201321838856e+09,2.804670929908752441e-01,-3.785007297992706299e-01,5.677228807502805452e+00,3.937499999999999889e-01
1.625513201321838856e+09,2.804670929908752441e-01,-3.785007297992706299e-01,5.653503237983507290e+00,3.945000000000000173e-01
1.625513201337800980e+09,2.794542014598846436e-01,-3.868852555751800537e-01,5.696045638500868868e+00,3.895000000000000129e-01
1.625513201337800980e+09,2.794542014598846436e-01,-3.868852555751800537e-01,5.668774868938457168e+00,3.872499999999999831e-01
1.625513201353757620e+09,2.797050178050994873e-01,-3.911662995815277100e-01,5.694682100022748550e+00,3.842499999999999805e-01
1.625513201369715452e+09,2.784557044506072998e-01,-4.001102447509765625e-01,5.717862254150798407e+00,3.830000000000000071e-01
1.625513201369715452e+09,2.784557044506072998e-01,-4.001102447509765625e-01,5.691682315370883316e+00,3.855000000000000093e-01
1.625513201385671854e+09,2.765257656574249268e-01,-4.100576341152191162e-01,5.745133023713209219e+00,3.762499999999999734e-01
1.625513201385671854e+09,2.765257656574249268e-01,-4.100576341152191162e-01,5.716498715672677200e+00,3.815000000000000058e-01
1.625513201400630236e+09,2.749800384044647217e-01,-4.219958186149597168e-01,5.766404223971890453e+00,3.737500000000000266e-01
1.625513201400630236e+09,2.749800384044647217e-01,-4.219958186149597168e-01,5.745405731408833816e+00,3.767499999999999738e-01
1.625513201415590048e+09,2.735618650913238525e-01,-4.307074844837188721e-01,5.789857085795564018e+00,3.697500000000000231e-01
1.625513201415590048e+09,2.735618650913238525e-01,-4.307074844837188721e-01,5.763949854711273524e+00,3.752499999999999725e-01
1.625513201431547642e+09,2.712693512439727783e-01,-4.452831149101257324e-01,5.806492255228635102e+00,3.664999999999999925e-01
1.625513201431547642e+09,2.712693512439727783e-01,-4.452831149101257324e-01,5.791493331969308933e+00,3.872499999999999831e-01
1.625513201447504997e+09,2.697300314903259277e-01,-4.534646272659301758e-01,5.855034225049727148e+00,3.654999999999999916e-01
1.625513201447504997e+09,2.697300314903259277e-01,-4.534646272659301758e-01,5.834035732486670511e+00,3.642500000000000182e-01
1.625513201463462114e+09,2.670678794384002686e-01,-4.680291116237640381e-01,5.867851486744060985e+00,3.619999999999999885e-01
1.625513201463462114e+09,2.670678794384002686e-01,-4.680291116237640381e-01,5.844398624920386531e+00,3.644999999999999907e-01
1.625513201479419708e+09,2.643979787826538086e-01,-4.807857275009155273e-01,5.896213087088968408e+00,3.592500000000000138e-01
1.625513201479419708e+09,2.643979787826538086e-01,-4.807857275009155273e-01,5.865124409787819459e+00,3.667500000000000204e-01
1.625513201494982004e+09,2.627940773963928223e-01,-4.868921637535095215e-01,5.934119456780720725e+00,3.622500000000000164e-01
1.625513201494982004e+09,2.627940773963928223e-01,-4.868921637535095215e-01,5.914211795000159810e+00,3.577500000000000124e-01
1.625513201494982004e+09,2.627940773963928223e-01,-4.868921637535095215e-01,5.891849763958982855e+00,3.682500000000000218e-01
1.625513201510178089e+09,2.595912814140319824e-01,-4.988622665405273438e-01,5.966026257168741687e+00,3.554999999999999827e-01
1.625513201510178089e+09,2.595912814140319824e-01,-4.988622665405273438e-01,5.948845672344422297e+00,3.609999999999999876e-01
1.625513201525047779e+09,2.563772797584533691e-01,-5.130083560943603516e-01,5.994115149818025401e+00,3.552500000000000102e-01
1.625513201525047779e+09,2.563772797584533691e-01,-5.130083560943603516e-01,5.976389149602457707e+00,3.594999999999999862e-01
1.625513201540243626e+09,2.556667327880859375e-01,-5.162557959556579590e-01,6.023022165554182017e+00,3.547500000000000098e-01
1.625513201540243626e+09,2.556667327880859375e-01,-5.162557959556579590e-01,6.001478257599876187e+00,3.607500000000000151e-01
1.625513201556260347e+09,2.534184455871582031e-01,-5.245530605316162109e-01,6.037475673422259881e+00,3.542500000000000093e-01
1.625513201556260347e+09,2.534184455871582031e-01,-5.245530605316162109e-01,6.016204473163578648e+00,3.609999999999999876e-01
1.625513201571274519e+09,2.496614903211593628e-01,-5.382112860679626465e-01,6.058746873680940226e+00,3.554999999999999827e-01
1.625513201571274519e+09,2.496614903211593628e-01,-5.382112860679626465e-01,6.040475458074125115e+00,3.629999999999999893e-01
1.625513201587049723e+09,2.476545870304107666e-01,-5.444035530090332031e-01,6.075109335418387602e+00,3.582500000000000129e-01
1.625513201601830006e+09,2.444278299808502197e-01,-5.548894405364990234e-01,6.095562412590195933e+00,3.587500000000000133e-01
1.625513201617494822e+09,2.416222095489501953e-01,-5.647257566452026367e-01,6.147104167063153213e+00,3.589999999999999858e-01
1.625513201617494822e+09,2.416222095489501953e-01,-5.647257566452026367e-01,6.123105889848231342e+00,3.644999999999999907e-01
1.625513201633172512e+09,2.399475872516632080e-01,-5.700262784957885742e-01,6.170284321191203070e+00,3.604999999999999871e-01
1.625513201633172512e+09,2.399475872516632080e-01,-5.700262784957885742e-01,6.150922074801891348e+00,3.637500000000000178e-01
1.625513201648818731e+09,2.382461726665496826e-01,-5.761646628379821777e-01,6.191828229145508011e+00,3.634999999999999898e-01
1.625513201648818731e+09,2.382461726665496826e-01,-5.761646628379821777e-01,6.175193059712436927e+00,3.619999999999999885e-01
1.625513201664477348e+09,2.365470230579376221e-01,-5.809811353683471680e-01,6.198373213840486784e+00,3.624999999999999889e-01
1.625513201680091619e+09,2.355383187532424927e-01,-5.849778056144714355e-01,6.223735029533529861e+00,3.649999999999999911e-01
1.625513201680091619e+09,2.355383187532424927e-01,-5.849778056144714355e-01,6.200282167709855408e+00,3.684999999999999942e-01
1.625513201695562840e+09,2.357262969017028809e-01,-5.843976736068725586e-01,6.227007521881018803e+00,3.637500000000000178e-01
1.625513201695562840e+09,2.357262969017028809e-01,-5.843976736068725586e-01,6.200827583101103713e+00,3.692500000000000226e-01
1.625513201710844994e+09,2.357260882854461670e-01,-5.844183564186096191e-01,6.223462321837905264e+00,3.637500000000000178e-01
1.625513201710844994e+09,2.357260882854461670e-01,-5.844183564186096191e-01,6.201645706187976614e+00,3.689999999999999947e-01
1.625513201726490736e+09,2.357260882854461670e-01,-5.844183564186096191e-01,6.215553798664806173e+00,3.657500000000000195e-01
1.625513201742017508e+09,2.355803251266479492e-01,-5.848706364631652832e-01,6.234643337358494186e+00,3.672500000000000209e-01
1.625513201742017508e+09,2.355803251266479492e-01,-5.848706364631652832e-01,6.208736106274203692e+00,3.637500000000000178e-01
1.625513201757473469e+09,2.331892549991607666e-01,-5.969951748847961426e-01,6.234916045054117895e+00,3.634999999999999898e-01
1.625513201757473469e+09,2.331892549991607666e-01,-5.969951748847961426e-01,6.215553798664806173e+00,3.712500000000000244e-01
1.625513201773796320e+09,2.330038696527481079e-01,-6.025530099868774414e-01,6.264641183877146524e+00,3.639999999999999902e-01
1.625513201789445162e+09,2.300630807876586914e-01,-6.262075901031494141e-01,2.727076956241139896e-02,3.674999999999999933e-01
1.625513201789445162e+09,2.300630807876586914e-01,-6.262075901031494141e-01,4.090615434361709497e-03,3.657500000000000195e-01
1.625513201805165052e+09,2.305016517639160156e-01,-6.288061141967773438e-01,5.754132377668805254e-02,3.682500000000000218e-01
1.625513201805165052e+09,2.305016517639160156e-01,-6.288061141967773438e-01,2.999784651865253920e-02,3.664999999999999925e-01
1.625513201820755720e+09,2.305016517639160156e-01,-6.288061141967773438e-01,7.444920090538312274e-02,3.684999999999999942e-01
1.625513201820755720e+09,2.305016517639160156e-01,-6.288061141967773438e-01,5.945027764605684967e-02,3.682500000000000218e-01
1.625513201836718321e+09,2.298575639724731445e-01,-6.447260379791259766e-01,1.039016320327874332e-01,3.689999999999999947e-01
1.625513201836718321e+09,2.298575639724731445e-01,-6.447260379791259766e-01,8.672104720846825210e-02,3.659999999999999920e-01
1.625513201852675676e+09,2.294867187738418579e-01,-6.465175747871398926e-01,9.299332420782287223e-02,3.659999999999999920e-01
1.625513201852675676e+09,2.294867187738418579e-01,-6.465175747871398926e-01,7.690357016600014861e-02,3.755000000000000004e-01
1.625513201852675676e+09,2.294867187738418579e-01,-6.465175747871398926e-01,1.139918167708796476e-01,3.692500000000000226e-01
1.625513201868632793e+09,2.294980436563491821e-01,-6.465824842453002930e-01,8.672104720846825210e-02,3.672500000000000209e-01
1.625513201883592606e+09,2.294402569532394409e-01,-6.485157012939453125e-01,1.033562166415391975e-01,3.689999999999999947e-01
1.625513201883592606e+09,2.294402569532394409e-01,-6.485157012939453125e-01,1.129009859883831901e-01,3.687500000000000222e-01
1.625513201898554087e+09,2.299081236124038696e-01,-6.517298221588134766e-01,8.890270877346116707e-02,3.712500000000000244e-01
1.625513201898554087e+09,2.299081236124038696e-01,-6.517298221588134766e-01,1.360811401164328804e-01,3.679999999999999938e-01
1.625513201898554087e+09,2.299081236124038696e-01,-6.517298221588134766e-01,1.115374475102626217e-01,3.727500000000000258e-01
1.625513201914512396e+09,2.292299866676330566e-01,-6.636610031127929688e-01,1.546252634188726438e-01,3.702500000000000235e-01
1.625513201914512396e+09,2.292299866676330566e-01,-6.636610031127929688e-01,1.311724015951988287e-01,3.697500000000000231e-01
1.625513201930469990e+09,2.300288528203964233e-01,-6.650556921958923340e-01,1.540798480276243942e-01,3.674999999999999933e-01
1.625513201930469990e+09,2.300288528203964233e-01,-6.650556921958923340e-01,1.287180323345818167e-01,3.757499999999999729e-01
1.625513201946427107e+09,2.294110357761383057e-01,-6.703978180885314941e-01,2.056216025005819514e-01,3.734999999999999987e-01
1.625513201946427107e+09,2.294110357761383057e-01,-6.703978180885314941e-01,1.827141560681563859e-01,3.709999999999999964e-01
1.625513201962384224e+09,2.299917042255401611e-01,-6.841909289360046387e-01,2.236203104117734652e-01,3.719999999999999973e-01
1.625513201962384224e+09,2.299917042255401611e-01,-6.841909289360046387e-01,2.028945255443408147e-01,3.780000000000000027e-01
1.625513201978341103e+09,2.302861213684082031e-01,-6.940335631370544434e-01,2.459823414529508090e-01,3.750000000000000000e-01
1.625513201978341103e+09,2.302861213684082031e-01,-6.940335631370544434e-01,2.238930181073975900e-01,3.937499999999999889e-01
